ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Label
1,-0.42278074676622884,-0.36947361524985944,-0.10377265596472361,0.07545359975344416,-0.16819871304750203,0.06267841962683467,0.053059794269923126,-0.00023921780080286,-0.005868947724644673,-0.005476735075307373,1
156,0.0664187804028172,-0.0025416747898445616,0.009349161539613085,-0.05153002983093546,-0.05075490425048256,-0.08648746697111974,-0.02483030802792948,-0.10757755880467328,-0.12821435204338483,-0.19530631624050204,2
167,0.01953044638766916,-0.03137936814057961,-0.0977236009568723,-0.23068361091296055,0.07556984472107925,0.04982467091077513,0.27108693202911005,-0.23260327110107082,0.38738796001878073,0.019782292641718977,2
119,0.31900607825850125,-0.1914437293833111,-0.13475055244760295,0.3282677724809138,0.08650941750993023,0.03830732579199704,-0.04469531805550618,-0.11316610694553282,-0.009592253467413731,0.08963395299572147,2
114,0.058984870967986484,0.0020531109254665553,0.014969191934186577,-0.04417200897620269,-0.034435883461340425,-0.03177645615860116,-0.0037182346088140586,-0.005141088284424553,-0.03337700180016386,-0.07669648298233965,2
170,0.05437590969135295,0.010114137255327147,-0.0878151812149138,-0.18087647239169857,0.09559726140283266,0.03204082495092936,0.12707839290620698,-0.13886566663462774,0.10819040127285542,0.041750322596741746,2
27,-0.0708921421311491,0.009924444558271196,0.39710964976286683,0.09083751627080203,0.12727861697792783,0.08436657270980318,-0.004027910443014072,0.050994100126711885,0.059666697236115965,0.058488106073091954,1
177,0.0687106733491575,0.023375209877686463,-0.005680744632517361,-0.09751328149900612,-0.052831312299820396,-0.040088406171818226,0.021266504699758604,0.01429308010218187,0.021493272820452807,-0.07279292549180766,2
100,-0.07108157618769365,-0.02500643739403763,0.1261116301964032,-0.02702965538355315,0.022168472099486393,0.033834061971117185,-0.03916455733845107,-0.07039842290152774,-0.05504435332460854,-0.022204350813392122,1
7,-0.020969621956268638,0.15506641187349296,-0.07734287873309063,0.03319695063185701,-0.03216211128831238,-0.03205935612499912,-0.021856002674383358,-0.07857529391782936,-0.04209942515308003,-0.016491739586752405,1
127,0.41425546585193007,-0.23457263692151528,-0.2226351619871458,0.35487994908017007,0.14240416598199984,0.14081597461178433,0.09041397739808676,-0.019855989818059597,-0.028232519658317638,0.013597631606680531,2
12,-0.05126456682045694,0.05976930714065291,0.19969607502768216,0.07998090846476076,0.037422658492616175,0.10073107418389252,0.09042619699045179,0.09521954846723431,0.07077633314854773,0.09858701071764354,1
20,0.022853713777875154,0.013993335295665751,0.07489578869311166,-0.06896129491190409,0.006207238387086053,-0.012882442038899265,-0.02726041598447474,-0.13072545372581532,-0.10877910714646635,-0.02347573615128418,1
154,0.05221082514600146,0.0021717707082745262,-0.03249047537522805,-0.09637653093722531,-0.034571409182719885,-0.08541435418725579,-0.001681448533582776,-0.025571164301720354,-0.03133071158554182,0.014452891691240973,2
158,0.034776152045882795,-0.013341039716142812,-0.016733621527577933,-0.1081984814503767,-0.02696426783171124,-0.07533873368989558,0.020634554042303854,-0.09243796319127683,-0.0006600447698722868,-0.038778344693090876,2
