ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Label
91,0.03774614011227548,0.005896663792020342,0.13278240278889247,-0.00423217857736405,-0.028266151047710204,-0.050286759112065774,-0.023674428373312902,-0.07194653740882707,0.030915106087764745,-0.070619164571399,-0.05264833461089862,0.09456224000993571,-0.028346284332534052,-0.03524079801100113,-0.007617314047354761,-0.0007031910535484516,-0.03326876991614074,-0.07609784889429036,-0.008148323871636193,0.06447593526183114,1
65,-0.1831297637039821,-0.12687422290096032,-0.09112193310016192,-0.13183032573611683,0.6196924152464608,-0.18104300052393496,-0.23138968042003016,0.13763305862700195,0.09101656611944496,-0.10167272075889193,-0.0512541567120111,0.03997827710076053,-0.019674876740006335,-0.03129656095923945,-0.09764109593312942,0.013109605444474193,-0.041725694239869854,0.020614419970559128,0.01896797312781053,0.005271804161205659,1
194,0.06498669203202706,-0.0013373980880537794,-0.0032638587045996526,-0.07397327653513161,-0.056012585595525195,-0.05737679409807858,0.01368862454926749,-0.00960529538595327,0.011434595753279535,-0.1441598350443876,0.10776956425805435,-0.22277750187524092,-0.11757708454538235,0.0786548417010461,0.043814204464316164,-0.0822352205877348,-0.10325213520969304,0.0890894389026475,-0.15034394279760302,0.11282309337827415,2
160,0.04465476720649643,0.003939806312283063,-0.04954624978231961,-0.13926242463299474,-0.014054662858376138,0.07213416647126185,-0.01838918996571442,-0.021427426923639296,-0.01442396273590815,0.03362871257686402,0.005140158531554418,-0.0013927603546061362,0.025975260390410336,-0.0819419411831415,-0.03934544973259008,0.04097129185612194,-0.01342535552316413,0.020314264935840817,-0.01955295276077648,-0.04216765777570293,2
192,0.056989927041806374,0.0014051821103264377,0.002915478540590005,-0.11219356212315194,-0.08840489129408258,-0.1297290631008862,-0.03083811750754371,-0.06246600163159479,0.01781056700635917,-0.09992868095985567,-0.015477247873343446,-0.10341760774665498,0.09532860287915496,-0.0004189463803204839,0.1687562014421548,-0.11023439053963337,-0.06759669665598923,0.01740701956374032,0.01633535669727801,-0.20880752208134393,2
16,-0.19357802524867632,0.38816341316191466,-0.161351336972859,0.22191638313387668,-0.021296344303987202,0.034739766974129734,-0.049035865491387984,0.036503450619656486,-0.02959762826595577,-0.08885370150446624,-0.10361058314222704,-0.019055519500085293,-0.028044710824114683,0.012387696613385416,0.02691759373627003,0.019178009275903764,0.1125896730579054,0.056890279704652894,0.008224403647266919,0.009220197089701657,1
80,-0.054670992778893396,0.000966043618691288,0.33855806350980294,0.05134105182631559,0.11786980547216423,0.052608780712823766,-0.01927229964128571,0.035311801198998134,-0.03424121424642419,0.06930818071641008,-0.019242435079320268,-0.1024316314312848,0.12061506942895435,-0.0840891051057395,0.382423771790724,0.017987451727732383,0.07737807876577929,-0.12554986743774754,0.06048910658568234,0.09825123393301578,1
1,-0.4226768837794714,-0.3696251562248828,-0.10445672989884952,0.07521711281413386,-0.16699819089015122,0.0655615884994116,0.04961548276525514,-0.0037175779801198105,0.00834847918012476,-0.005477734030174138,-0.009763154777763738,0.017890182782736765,-0.008112656484322503,0.051864605860427064,-0.03209713739650219,-0.010178677538013808,0.019544768325910875,0.004917937561783672,0.0353859836874955,0.004951558285262324,1
156,0.0659754332034508,-0.0006774673342675812,0.007607760598624184,-0.0499278046839953,-0.04948133629064653,-0.08826509225927301,-0.02308878730521419,-0.15096487473522527,0.0493807218106018,-0.18091640432208267,0.13212153681456307,-0.17575891518866874,-0.05410247555247594,-0.042002099546264104,-0.011683768004526172,0.12152773293760442,0.1223817216786149,-0.0608376457558549,-0.061943817912194235,-0.1557388912883317,2
167,0.019799003417406886,-0.03265866002669192,-0.0957228910226482,-0.23082784731488828,0.0712744305077565,0.06123956784432756,0.2835769784216742,-0.024954024384774124,-0.4411221162232934,-0.04410908605491588,-0.027373350671808752,-0.010783114479480639,-0.06836414435543109,-0.3016762233430289,-0.05544855555940918,0.4831386117729051,-0.22362159868781747,-0.05703921864893922,-0.2076648647959574,-0.077440646358992,2
